noisy,clean,text
noisy_trainset_28spk_wav/p258_253.wav,clean_trainset_28spk_wav/p258_253.wav,Her presence was almost everywhere.
noisy_trainset_28spk_wav/p286_377.wav,clean_trainset_28spk_wav/p286_377.wav,They were to blame for the first two goals.
noisy_trainset_28spk_wav/p258_058.wav,clean_trainset_28spk_wav/p258_058.wav,It should be devolved.
noisy_trainset_28spk_wav/p276_311.wav,clean_trainset_28spk_wav/p276_311.wav,"Downing Street insisted, We have made clear that the deadline is absolute."
noisy_trainset_28spk_wav/p258_312.wav,clean_trainset_28spk_wav/p258_312.wav,He will go a long way.
noisy_trainset_28spk_wav/p233_388.wav,clean_trainset_28spk_wav/p233_388.wav,I was in jail for five years.
noisy_trainset_28spk_wav/p273_430.wav,clean_trainset_28spk_wav/p273_430.wav,No-one wanted to run it tonight.
noisy_trainset_28spk_wav/p259_247.wav,clean_trainset_28spk_wav/p259_247.wav,We will reform the welfare state.)
noisy_trainset_28spk_wav/p277_213.wav,clean_trainset_28spk_wav/p277_213.wav,At the top of the structure will remain the post of headteacher.
noisy_trainset_28spk_wav/p274_327.wav,clean_trainset_28spk_wav/p274_327.wav,Is it worth it ?)
noisy_trainset_28spk_wav/p276_245.wav,clean_trainset_28spk_wav/p276_245.wav,We were right to be afraid.
noisy_trainset_28spk_wav/p287_041.wav,clean_trainset_28spk_wav/p287_041.wav,This will get their attention.
noisy_trainset_28spk_wav/p250_005.wav,clean_trainset_28spk_wav/p250_005.wav,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station."
noisy_trainset_28spk_wav/p250_074.wav,clean_trainset_28spk_wav/p250_074.wav,We need to increase the membership.
noisy_trainset_28spk_wav/p270_166.wav,clean_trainset_28spk_wav/p270_166.wav,Scotland came very close in the second Test.
noisy_trainset_28spk_wav/p286_035.wav,clean_trainset_28spk_wav/p286_035.wav,Mr Darling yesterday dismissed the criticism.
noisy_trainset_28spk_wav/p270_160.wav,clean_trainset_28spk_wav/p270_160.wav,How independent is that ?
noisy_trainset_28spk_wav/p273_409.wav,clean_trainset_28spk_wav/p273_409.wav,Russell is delighted with them.
noisy_trainset_28spk_wav/p269_319.wav,clean_trainset_28spk_wav/p269_319.wav,They would now be able to look forward with confidence.
noisy_trainset_28spk_wav/p227_189.wav,clean_trainset_28spk_wav/p227_189.wav,A copy of the report will be sent to them.
noisy_trainset_28spk_wav/p273_058.wav,clean_trainset_28spk_wav/p273_058.wav,We will pay their bills.
noisy_trainset_28spk_wav/p274_217.wav,clean_trainset_28spk_wav/p274_217.wav,That wasn't an outstanding performance from Celtic.)
noisy_trainset_28spk_wav/p276_106.wav,clean_trainset_28spk_wav/p276_106.wav,They do not work for Glasgow City Council.
noisy_trainset_28spk_wav/p273_408.wav,clean_trainset_28spk_wav/p273_408.wav,There was an element of frustration.
noisy_trainset_28spk_wav/p274_343.wav,clean_trainset_28spk_wav/p274_343.wav,After some discussion they did.)
noisy_trainset_28spk_wav/p231_263.wav,clean_trainset_28spk_wav/p231_263.wav,was everything done to save people ?
noisy_trainset_28spk_wav/p269_376.wav,clean_trainset_28spk_wav/p269_376.wav,He could face a jail sentence.
noisy_trainset_28spk_wav/p286_358.wav,clean_trainset_28spk_wav/p286_358.wav,The pain is still acute.
noisy_trainset_28spk_wav/p269_130.wav,clean_trainset_28spk_wav/p269_130.wav,So the European elections are extremely important.
noisy_trainset_28spk_wav/p244_256.wav,clean_trainset_28spk_wav/p244_256.wav,"In this case, the farmer had actually given permission."
noisy_trainset_28spk_wav/p236_402.wav,clean_trainset_28spk_wav/p236_402.wav,We can produce a blueprint for farmers to follow.
noisy_trainset_28spk_wav/p258_296.wav,clean_trainset_28spk_wav/p258_296.wav,The move was welcomed by the Roman Catholic Church in Scotland.
noisy_trainset_28spk_wav/p228_138.wav,clean_trainset_28spk_wav/p228_138.wav,We had a reunion last week.
noisy_trainset_28spk_wav/p244_358.wav,clean_trainset_28spk_wav/p244_358.wav,The challenge is to win a cup.
noisy_trainset_28spk_wav/p267_352.wav,clean_trainset_28spk_wav/p267_352.wav,"Finally, he paid for the movie."
noisy_trainset_28spk_wav/p259_013.wav,clean_trainset_28spk_wav/p259_013.wav,Some have accepted it as a miracle without physical explanation. )
noisy_trainset_28spk_wav/p259_148.wav,clean_trainset_28spk_wav/p259_148.wav,how do you get it back ?)
noisy_trainset_28spk_wav/p279_043.wav,clean_trainset_28spk_wav/p279_043.wav,Dancing was her life.
noisy_trainset_28spk_wav/p269_395.wav,clean_trainset_28spk_wav/p269_395.wav,It is unusual.
noisy_trainset_28spk_wav/p269_121.wav,clean_trainset_28spk_wav/p269_121.wav,We recognise the important role of golf in attracting visitors.
noisy_trainset_28spk_wav/p254_072.wav,clean_trainset_28spk_wav/p254_072.wav,Four other charges were dropped.
noisy_trainset_28spk_wav/p233_133.wav,clean_trainset_28spk_wav/p233_133.wav,It's an amazing landscape!
noisy_trainset_28spk_wav/p276_351.wav,clean_trainset_28spk_wav/p276_351.wav,It was worth a photograph.
noisy_trainset_28spk_wav/p273_291.wav,clean_trainset_28spk_wav/p273_291.wav,Ms Anderson yesterday put a brave face on the departure.
noisy_trainset_28spk_wav/p274_115.wav,clean_trainset_28spk_wav/p274_115.wav,"However, the problem is the timing.)"
noisy_trainset_28spk_wav/p277_266.wav,clean_trainset_28spk_wav/p277_266.wav,The decision was announced at its annual conference in Dunfermline.
noisy_trainset_28spk_wav/p230_362.wav,clean_trainset_28spk_wav/p230_362.wav,I am a lucky man.
noisy_trainset_28spk_wav/p254_079.wav,clean_trainset_28spk_wav/p254_079.wav,It came as a surprise because my job is to go backwards.
noisy_trainset_28spk_wav/p226_132.wav,clean_trainset_28spk_wav/p226_132.wav,Child abuse is a dreadful thing.
noisy_trainset_28spk_wav/p286_028.wav,clean_trainset_28spk_wav/p286_028.wav,Because we do not need it.
noisy_trainset_28spk_wav/p286_322.wav,clean_trainset_28spk_wav/p286_322.wav,I must do something about it.
noisy_trainset_28spk_wav/p256_051.wav,clean_trainset_28spk_wav/p256_051.wav,Is a drug dealer?
noisy_trainset_28spk_wav/p258_097.wav,clean_trainset_28spk_wav/p258_097.wav,It is a good lifestyle.
noisy_trainset_28spk_wav/p254_132.wav,clean_trainset_28spk_wav/p254_132.wav,Child abuse is a dreadful thing.
noisy_trainset_28spk_wav/p243_391.wav,clean_trainset_28spk_wav/p243_391.wav,My tax affairs have been totally open.
noisy_trainset_28spk_wav/p239_165.wav,clean_trainset_28spk_wav/p239_165.wav,This was a unique election.
noisy_trainset_28spk_wav/p243_077.wav,clean_trainset_28spk_wav/p243_077.wav,I'd sign back up tomorrow if he was back on board.
noisy_trainset_28spk_wav/p231_062.wav,clean_trainset_28spk_wav/p231_062.wav,Do I have a favourite ?
noisy_trainset_28spk_wav/p256_290.wav,clean_trainset_28spk_wav/p256_290.wav,It shows a contempt by him for the industry.
noisy_trainset_28spk_wav/p258_404.wav,clean_trainset_28spk_wav/p258_404.wav,"Then , he laughs."
noisy_trainset_28spk_wav/p269_236.wav,clean_trainset_28spk_wav/p269_236.wav,"Of course, that is not the whole story."
noisy_trainset_28spk_wav/p273_323.wav,clean_trainset_28spk_wav/p273_323.wav,The woman is basically off her head.
noisy_trainset_28spk_wav/p259_065.wav,clean_trainset_28spk_wav/p259_065.wav,We should keep this recent assault in perspective.)
noisy_trainset_28spk_wav/p236_212.wav,clean_trainset_28spk_wav/p236_212.wav,They have the cash and the fire power.
noisy_trainset_28spk_wav/p236_322.wav,clean_trainset_28spk_wav/p236_322.wav,I can live with it.
noisy_trainset_28spk_wav/p227_311.wav,clean_trainset_28spk_wav/p227_311.wav,I'm looking for work in Bath and back home in Scotland.
noisy_trainset_28spk_wav/p239_290.wav,clean_trainset_28spk_wav/p239_290.wav,It was a pre-emptive strike.
noisy_trainset_28spk_wav/p244_052.wav,clean_trainset_28spk_wav/p244_052.wav,The pressure on the players will build.
noisy_trainset_28spk_wav/p239_048.wav,clean_trainset_28spk_wav/p239_048.wav,Alliance Leicester would give it a presence in southern England.
noisy_trainset_28spk_wav/p277_143.wav,clean_trainset_28spk_wav/p277_143.wav,"Suddenly, the Fir Park side were in disarray."
noisy_trainset_28spk_wav/p259_157.wav,clean_trainset_28spk_wav/p259_157.wav,No-one from the Fire Brigades Union was available for comment yesterday.)
noisy_trainset_28spk_wav/p286_174.wav,clean_trainset_28spk_wav/p286_174.wav,Next year it plans to open an office in Tokyo.
noisy_trainset_28spk_wav/p233_385.wav,clean_trainset_28spk_wav/p233_385.wav,The compromise is entirely on the arrival at that position.
noisy_trainset_28spk_wav/p236_178.wav,clean_trainset_28spk_wav/p236_178.wav,So what happens next ?
noisy_trainset_28spk_wav/p258_251.wav,clean_trainset_28spk_wav/p258_251.wav,I didn't need to watch it on the video.
noisy_trainset_28spk_wav/p270_067.wav,clean_trainset_28spk_wav/p270_067.wav,It wasn't possible to relax.
noisy_trainset_28spk_wav/p239_191.wav,clean_trainset_28spk_wav/p239_191.wav,That is an entirely unacceptable position.
noisy_trainset_28spk_wav/p230_184.wav,clean_trainset_28spk_wav/p230_184.wav,"It wasn't a penalty, it was outside the area."
noisy_trainset_28spk_wav/p226_163.wav,clean_trainset_28spk_wav/p226_163.wav,I've learned from my mistakes.
noisy_trainset_28spk_wav/p287_303.wav,clean_trainset_28spk_wav/p287_303.wav,Clydesdale Bank declined to comment.
noisy_trainset_28spk_wav/p239_327.wav,clean_trainset_28spk_wav/p239_327.wav,They make a selective perception process.
noisy_trainset_28spk_wav/p267_279.wav,clean_trainset_28spk_wav/p267_279.wav,He has run a hell of a race.
noisy_trainset_28spk_wav/p274_125.wav,clean_trainset_28spk_wav/p274_125.wav,Was it the wife ?)
noisy_trainset_28spk_wav/p273_064.wav,clean_trainset_28spk_wav/p273_064.wav,I was as strong as a horse.
noisy_trainset_28spk_wav/p254_319.wav,clean_trainset_28spk_wav/p254_319.wav,The police have to act to help them.
noisy_trainset_28spk_wav/p269_106.wav,clean_trainset_28spk_wav/p269_106.wav,"While they went on holiday, we got the contract."
noisy_trainset_28spk_wav/p270_315.wav,clean_trainset_28spk_wav/p270_315.wav,A police inquiry began about two weeks before the General Election.
noisy_trainset_28spk_wav/p274_470.wav,clean_trainset_28spk_wav/p274_470.wav,You have to have a proven track record to get them.)
noisy_trainset_28spk_wav/p279_075.wav,clean_trainset_28spk_wav/p279_075.wav,It is like a river running by my home.
noisy_trainset_28spk_wav/p274_385.wav,clean_trainset_28spk_wav/p274_385.wav,It will be completed within a year.)
noisy_trainset_28spk_wav/p286_398.wav,clean_trainset_28spk_wav/p286_398.wav,The ethos of the school was outstanding.
noisy_trainset_28spk_wav/p270_350.wav,clean_trainset_28spk_wav/p270_350.wav,This statement has never been withdrawn.
noisy_trainset_28spk_wav/p286_220.wav,clean_trainset_28spk_wav/p286_220.wav,The early physical reports were clear.
noisy_trainset_28spk_wav/p256_133.wav,clean_trainset_28spk_wav/p256_133.wav,Who will attend?
noisy_trainset_28spk_wav/p287_100.wav,clean_trainset_28spk_wav/p287_100.wav,You had better believe it.
noisy_trainset_28spk_wav/p258_156.wav,clean_trainset_28spk_wav/p258_156.wav,They say that vital evidence was not heard in court.
noisy_trainset_28spk_wav/p276_364.wav,clean_trainset_28spk_wav/p276_364.wav,He worked there for six months.
noisy_trainset_28spk_wav/p270_343.wav,clean_trainset_28spk_wav/p270_343.wav,"What kind of man does that, Mr Dick ?"
noisy_trainset_28spk_wav/p259_047.wav,clean_trainset_28spk_wav/p259_047.wav,He looks like an Afghan.)
noisy_trainset_28spk_wav/p250_119.wav,clean_trainset_28spk_wav/p250_119.wav,"No, the equipment is extra."
noisy_trainset_28spk_wav/p250_278.wav,clean_trainset_28spk_wav/p250_278.wav,They are interior designers and architects.
noisy_trainset_28spk_wav/p259_142.wav,clean_trainset_28spk_wav/p259_142.wav,What happened in that game ?)
noisy_trainset_28spk_wav/p256_228.wav,clean_trainset_28spk_wav/p256_228.wav,The track is currently covered in snow.
noisy_trainset_28spk_wav/p273_256.wav,clean_trainset_28spk_wav/p273_256.wav,We accept the new rules.
noisy_trainset_28spk_wav/p277_400.wav,clean_trainset_28spk_wav/p277_400.wav,"But, in fact, the reverse is true."
noisy_trainset_28spk_wav/p236_382.wav,clean_trainset_28spk_wav/p236_382.wav,"We have to create a climate of trust, which is not easy."
noisy_trainset_28spk_wav/p259_038.wav,clean_trainset_28spk_wav/p259_038.wav,It all started with a visiting rugby club.)
noisy_trainset_28spk_wav/p227_167.wav,clean_trainset_28spk_wav/p227_167.wav,Are you going to win ?
noisy_trainset_28spk_wav/p243_289.wav,clean_trainset_28spk_wav/p243_289.wav,"We played well at Aberdeen, though we lost."
noisy_trainset_28spk_wav/p268_129.wav,clean_trainset_28spk_wav/p268_129.wav,It wasn't possible to relax.
noisy_trainset_28spk_wav/p258_200.wav,clean_trainset_28spk_wav/p258_200.wav,A deadline is still essential.
noisy_trainset_28spk_wav/p233_182.wav,clean_trainset_28spk_wav/p233_182.wav,He will feel the pain again.
noisy_trainset_28spk_wav/p277_239.wav,clean_trainset_28spk_wav/p277_239.wav,"I should think so, too."
noisy_trainset_28spk_wav/p259_129.wav,clean_trainset_28spk_wav/p259_129.wav,Tiger is not the norm.)
noisy_trainset_28spk_wav/p226_097.wav,clean_trainset_28spk_wav/p226_097.wav,We could not get any possession.
noisy_trainset_28spk_wav/p256_210.wav,clean_trainset_28spk_wav/p256_210.wav,HARRY Potter has lost his magic.
noisy_trainset_28spk_wav/p236_442.wav,clean_trainset_28spk_wav/p236_442.wav,"Nine days later, he suffered another attack."
noisy_trainset_28spk_wav/p226_326.wav,clean_trainset_28spk_wav/p226_326.wav,The airport was even different.
noisy_trainset_28spk_wav/p244_236.wav,clean_trainset_28spk_wav/p244_236.wav,It seemed a moving and fitting tribute.
noisy_trainset_28spk_wav/p268_328.wav,clean_trainset_28spk_wav/p268_328.wav,"It particularly increases under-age drinking, he claimed."
noisy_trainset_28spk_wav/p273_055.wav,clean_trainset_28spk_wav/p273_055.wav,Let's hope that it does.
noisy_trainset_28spk_wav/p236_101.wav,clean_trainset_28spk_wav/p236_101.wav,It will also require a lengthy series of clinical trials.
noisy_trainset_28spk_wav/p269_331.wav,clean_trainset_28spk_wav/p269_331.wav,Henman has been warned.
noisy_trainset_28spk_wav/p239_458.wav,clean_trainset_28spk_wav/p239_458.wav,They failed to reach agreement yesterday.
noisy_trainset_28spk_wav/p269_139.wav,clean_trainset_28spk_wav/p269_139.wav,What will happen then?
noisy_trainset_28spk_wav/p230_350.wav,clean_trainset_28spk_wav/p230_350.wav,"On Thursday, Mr Blair will address the Institute of Public Policy Research."
noisy_trainset_28spk_wav/p233_127.wav,clean_trainset_28spk_wav/p233_127.wav,It is great to have this beautiful new site in wonderful countryside.
noisy_trainset_28spk_wav/p270_260.wav,clean_trainset_28spk_wav/p270_260.wav,There is no change in principle from the White Paper.
noisy_trainset_28spk_wav/p282_051.wav,clean_trainset_28spk_wav/p282_051.wav,It is bizarre.
noisy_trainset_28spk_wav/p226_203.wav,clean_trainset_28spk_wav/p226_203.wav,The guidelines are expected to be finalised before next spring.
noisy_trainset_28spk_wav/p250_393.wav,clean_trainset_28spk_wav/p250_393.wav,One-third of the places are already taken.
noisy_trainset_28spk_wav/p268_399.wav,clean_trainset_28spk_wav/p268_399.wav,It seems to have worked.
noisy_trainset_28spk_wav/p254_160.wav,clean_trainset_28spk_wav/p254_160.wav,"Inside, the atmosphere was quiet."
noisy_trainset_28spk_wav/p226_238.wav,clean_trainset_28spk_wav/p226_238.wav,Hospitals are for the ill.
noisy_trainset_28spk_wav/p226_045.wav,clean_trainset_28spk_wav/p226_045.wav,This represents a tough game for us.
noisy_trainset_28spk_wav/p250_047.wav,clean_trainset_28spk_wav/p250_047.wav,"So is that it, then ?"
noisy_trainset_28spk_wav/p226_120.wav,clean_trainset_28spk_wav/p226_120.wav,It would not do any harm to reinforce the message.
noisy_trainset_28spk_wav/p277_267.wav,clean_trainset_28spk_wav/p277_267.wav,It was very fast.
noisy_trainset_28spk_wav/p286_431.wav,clean_trainset_28spk_wav/p286_431.wav,It's going to be epic.
noisy_trainset_28spk_wav/p243_380.wav,clean_trainset_28spk_wav/p243_380.wav,This is an audience determined to enjoy themselves.
noisy_trainset_28spk_wav/p273_181.wav,clean_trainset_28spk_wav/p273_181.wav,Are you going to win ?
noisy_trainset_28spk_wav/p250_436.wav,clean_trainset_28spk_wav/p250_436.wav,"Thankfully, no-one on the bus is too badly hurt."
noisy_trainset_28spk_wav/p227_004.wav,clean_trainset_28spk_wav/p227_004.wav,We also need a small plastic snake and a big toy frog for the kids.
noisy_trainset_28spk_wav/p254_121.wav,clean_trainset_28spk_wav/p254_121.wav,The fire was above the hole.
noisy_trainset_28spk_wav/p230_097.wav,clean_trainset_28spk_wav/p230_097.wav,Two of the team became ill.
noisy_trainset_28spk_wav/p258_394.wav,clean_trainset_28spk_wav/p258_394.wav,This year I understood.
noisy_trainset_28spk_wav/p226_223.wav,clean_trainset_28spk_wav/p226_223.wav,But we have not heard a thing from Diego.
noisy_trainset_28spk_wav/p259_260.wav,clean_trainset_28spk_wav/p259_260.wav,It will now be revived.)
noisy_trainset_28spk_wav/p276_432.wav,clean_trainset_28spk_wav/p276_432.wav,"If he saw somebody in trouble, he would try to help."
